,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
423,7.0,0.6,1.0,,,0.0,0.0,,,,,,,,,,,,
424,6.6,0.0,0.6,,6.716592352674678,0.0,11.0,5.131152366643093,5.660137053571342,,,,,5.341640231283857,5.3030610972451075,,,2.5697072514804655,
425,7.4,-0.2,1.2,,8.12485613234314,0.0,11.0,6.384744044652333,5.947431674063406,,,,,3.7437936849913283,6.758683181297713,7.1525389839926214,5.1943281324759285,3.00116747604393,
426,6.4,-0.6,0.6,,7.090753273835822,0.0,3.0,4.226191203115754,5.9459544974761585,4.351438552905858,,,2.8382594147294267,4.272839361867429,6.365934221513627,,,,
427,7.0,-1.25,1.25,,7.799795530480568,0.0,0.0,5.0054887399433765,7.469347398401588,,,,,4.030250386792796,6.15146593525623,,,2.408655356721112,
428,5.4,0.0,0.2,0.00555555555555555,7.257488484802084,0.0,0.0,4.035726259733689,8.659216227764585,,,,,4.225299722541408,8.849934763468418,,,,
429,6.4,-0.2,0.6,0.028491361781937872,7.183999689749,0.0,0.0,1.7783364488959144,6.574930781264519,4.961375019442204,,,,3.853058255262241,6.000020341690852,,,,
430,7.0,-0.2,1.0,0.0630171632209882,7.51068230305851,1.0,0.0,3.908757680051177,6.919397247516064,3.2760497941427187,,,,4.1645233968433475,6.4849970022508865,,,2.9012017897077573,
431,6.4,-0.2,0.8,0.05752387767589226,6.999924165975177,0.0,1.0,8.489386339612912,5.632787600498577,,,,,3.8714093225428488,6.5062712359081925,,,,
432,6.6,-0.4,0.6,0.00894230236465267,7.957851115918012,0.0,4.0,5.374648579754559,7.81497297506725,,,,,3.9547184439557634,6.989503915346925,,,3.877762768743032,
433,6.4,-0.4,0.8,0.022231454452349513,6.764570586064105,0.0,0.0,2.3567891470075577,8.37309692943415,,,,,3.7648446291696365,6.115355557715233,4.499120544048394,,2.777265270123683,
434,7.2,-0.2,0.8,0.04218482538831055,7.225904236627819,2.0,0.0,4.456658576674282,5.919745641936646,,,,,8.310202969745163,7.385810779731094,5.778398175036987,,4.412204177494823,
435,6.8,-0.8,1.0,0.04630791276266164,7.584769520589663,0.0,0.0,2.6691014509636353,5.268141624037975,,,,,3.951685928484522,7.4385082281515285,,,2.4036062070527735,
436,7.2,-0.6,1.0,0.016897661842514778,6.5879397460217515,0.0,1.0,4.298699372084128,7.292987747352022,4.489983776178974,,,,3.8487849716235587,6.089795160805804,,,,
437,6.5,-0.25,0.5,0.08950139311864187,7.505740319290246,0.0,5.0,5.801653010313954,6.796836008702121,4.722055040622861,,,5.084498950693076,3.828163021216322,6.025078224018365,,,2.4005281673240098,
438,6.333333333333333,0.0,0.5,0.08701150136063528,7.817336351473029,0.0,6.0,4.853474532960801,7.58922858423914,,,,,4.042823171647154,7.670900425752063,,5.882413897941255,3.1801349965517702,
439,6.25,-0.25,0.5,0.016559762046113646,7.568719086243974,1.0,12.0,6.726722491368309,6.86615798399413,,,,,3.9517820352014943,6.560183064917287,,5.121186315741065,,
440,7.166666666666667,-0.16666666666666666,1.0,0.024944120627437023,7.083244381555537,0.0,2.0,3.84577635960922,6.284447544796813,4.172678117819308,,,,4.114065486834302,6.099199491577256,,,,
441,6.8,0.0,0.6,0.0784470781932718,6.6591567294193705,0.0,0.0,2.295157577165249,5.3886835266215085,,,,,3.763105276465908,6.227632906144882,,,,
442,7.6,0.0,1.2,0.07893465181771635,7.420902804836517,0.0,0.0,1.1144856378244,7.1150320155187075,3.004890211338757,,,,3.925255074196864,6.125606378376918,,,2.641554209813846,
443,7.2,-1.0,1.0,0.062353854585312354,7.637436393759064,0.0,0.0,3.3394992671919397,7.392395025793275,4.522929230604181,,,,4.090821697548061,6.881736712703583,,,1.1002775679871708,
444,6.6,-0.4,0.8,0.008289547359385422,6.546512777699989,0.0,0.0,3.5223525032186225,7.500994827631952,2.9525115710994276,,,,3.946115205595915,5.338431910884411,,,3.0030057575204894,
445,7.0,0.0,1.3333333333333333,0.07876788563729693,7.950720246418724,0.0,0.0,3.596407742045819,7.76849566808262,,,,,4.674304380821762,6.6318120360757264,,,3.923496927501774,
446,7.5,0.25,1.25,0.031123972587273636,7.143228902249412,2.0,0.0,5.125730275725944,6.76096147088844,,,,,3.5402344236793657,7.404556012139215,,,2.2044208442068145,
447,7.4,0.2,1.2,0.12841414141414143,7.459020872279761,0.0,0.0,2.1564025828159643,6.858366485670028,4.34260990231009,,,,3.842930128940861,6.4512931483830425,,,2.8365606766587357,
448,7.6,-0.2,1.2,0.007280235288804587,7.16704405002113,0.0,0.0,4.23562708705599,5.805020504534366,2.400800140491001,,,,3.5379402785486502,6.278178025624071,,,2.4028828143094096,
449,7.0,0.0,1.0,0.10247313379515043,8.398872160722291,1.0,6.0,5.901271751131087,7.774548156333103,5.909158446558905,,,,4.241038941372905,7.129686896200809,,1.9499021703248507,,
450,6.5,-0.25,0.5,0.05814829222796919,7.849513737969617,0.0,0.0,4.217505702505433,7.3602782580550805,4.5343935817381755,,,,4.036962593983965,6.983725088269517,,,3.4403219363462054,
451,6.25,0.25,0.5,0.04036626596543953,7.78505567130383,0.0,0.0,4.724409937895749,7.478815048338643,,,,,8.19250433725536,7.596272256677984,,,1.7944225866475387,
452,7.6,1.2,1.4,0.20657326274273782,8.380400486460912,0.0,0.0,4.503203903398281,8.058878736793849,5.441230859306296,,,,4.413173980337195,6.776818232415442,,,3.8624755545895324,
453,7.6,0.6,1.0,0.07413554916192037,7.366395210746397,1.0,0.0,3.9501662152061856,6.115335679304843,3.4703191337325365,,,,3.873614762131826,6.898029132997664,,,1.1019400787607843,
454,7.0,0.0,0.8,0.025027439155129106,6.6425754546450015,0.0,0.0,,7.556091791663352,,,,,4.688812560924735,6.252795585673689,,,,
455,7.6,0.0,1.2,0.0048270957916190715,7.639623047786713,0.0,0.0,2.097649761328505,6.489817205853087,5.400706973423477,,,,4.782772290331923,7.963536612073942,,,1.6180011430945882,
456,6.6,0.2,0.6,0.06490308655585147,8.139170862213286,0.0,0.0,4.488816128855399,7.56617125345351,4.397813858074211,,,3.8120037553360717,4.804307888835455,7.022581057371561,,,3.44658493812533,
457,6.4,-0.8,0.6,0.03409090909090908,8.054992003551114,0.0,0.0,5.748902419740472,7.634065922230423,3.5887552052513563,,,,3.992330293481822,6.567680360488966,,,,
458,6.6,-0.6,0.8,0.06859735641438541,7.452554991523002,0.0,0.0,4.806329852793359,6.7492389167493805,3.111646898150347,,,3.8774108565104504,3.8139470042638015,6.38948534832691,,,3.508256453955563,
459,6.2,-1.0,0.8,0.09718156742586877,8.08930055577457,0.0,0.0,4.713405565262614,6.924497345182675,4.974780111187268,,,,5.241212480687205,6.516525860900627,7.016490394268284,,1.111199404173581,
460,6.0,-0.4,0.6,0.049041986144740375,6.8422648377798225,0.0,0.0,2.190199962399255,5.181968926367306,,,,,4.216444193884203,6.520495935628257,,,,
461,7.8,1.4,1.2,0.039002894386140255,7.764435698945338,0.0,0.0,5.781860176045755,6.733647099866651,4.48373674570456,,,,3.8487210527578837,6.995968516780969,,3.10467636054317,1.9491904771768833,
462,6.4,-1.2,0.8,0.004899344795389425,7.18355731212894,0.0,0.0,7.737109831039284,4.443145252101449,5.156419645019461,,,,3.593826741162177,8.680116139287597,,2.842347966654634,2.7129714054212783,
463,6.4,-1.0,0.6,0.029294959666751913,7.638243522463141,0.0,0.0,4.501164307949837,6.397279593980435,6.080537131682306,,,1.6158175193981394,3.4438736559425918,6.808646292841067,,,1.7960834407081094,
464,6.0,-0.6,0.4,0.07739994303879248,7.5061658650226795,0.0,0.0,4.69585148722686,6.678734490495051,3.0489886398544224,,,,3.8501050476131566,6.737267031599232,,,,
465,5.6,0.0,0.4,0.1249760272490379,7.348925311925797,0.0,0.0,5.03632903141026,6.9516611534527355,,,,,3.933862772032602,6.077467916228339,,,,
466,6.666666666666667,0.3333333333333333,1.0,0.12800591195077682,7.5833635478262025,0.0,0.0,3.2766162915047725,7.147297238435434,4.417586810072432,,,,6.3051322982187745,6.318196645069814,,,,
467,6.333333333333333,0.0,0.8333333333333334,0.028321012544802848,7.603328015795368,0.0,0.0,4.525011638272023,6.870329593801744,,,,5.095858406426659,3.9455544886369385,6.700573655578169,,,,
468,6.0,-0.5,0.25,0.047178819444444485,6.554850363162964,0.0,0.0,5.622066145036211,5.053515968081024,,,,,3.372763612999608,5.470689592488323,,,,
469,6.0,-0.8333333333333334,0.6666666666666666,0.005429837164750958,7.709033733107679,0.0,3.0,4.607397703228442,6.557804817802356,6.728317559927995,,,,3.531582162224717,6.552066990995441,,,,
470,5.8,-0.8,0.6,0.02225241545893721,6.762449699435471,0.0,0.0,4.851678639607034,4.8100927385719805,4.692833017401869,,,,3.8161946914154727,6.135079925019857,,,,
471,5.75,-0.25,0.25,0.030996148459383754,7.613541252430372,0.0,0.0,3.068750366290563,7.053723142125192,4.713199138200191,,,,3.6731310971457973,6.542768746432686,,,,
472,6.666666666666667,-0.5,1.0,0.03482503992976501,8.29379985859308,0.0,0.0,3.6579304359699205,8.06853045670713,5.311006517664024,,,,3.6458153646429095,6.259770738694371,,,,
473,7.0,0.4,0.8,0.037314098552964456,8.604983531689962,0.0,0.0,4.571696129130374,6.807080435064983,8.229977143691396,,,,4.043857959914843,6.093337237368167,,,5.31099664370511,
474,7.2,-0.4,1.0,0.1817380077030812,6.555601528183712,0.0,0.0,3.3952463761687155,5.062348167115047,3.381606731897151,,,,3.8229731885946348,6.078774629480717,,,1.1543623037726016,
475,7.4,0.4,1.0,0.22181372986475956,6.783617343539876,0.0,0.0,4.465471241628516,7.187256479165143,,,,,3.600785673354828,6.080310698203035,,1.803523336148297,3.789041481012917,
476,6.8,-0.2,1.0,0.04327761276924563,7.5851190545800184,1.0,0.0,5.087793846589929,6.659304176041298,,,,,3.5361361168487377,6.524165648331083,,5.742224038197396,,
477,6.666666666666667,-1.0,1.0,0.0026041666666666687,5.575248099238364,0.0,0.0,,3.599610986355754,,,,,3.100767736387872,5.320479952049006,,,,
478,,,,,,3.0,0.0,,,,,,,,,,,,
479,,,,,,1.0,0.0,,,,,,,,,,,,
480,,,,,,1.0,0.0,,,,,,,,,,,,
481,,,,,,2.0,0.0,,,,,,,,,,,,
482,,,,,,1.0,0.0,,,,,,,,,,,,
483,,,,,,1.0,0.0,,,,,,,,,,,,
484,,,,,,4.0,2.0,,,,,,,,,,,,
485,,,,,,6.0,0.0,,,,,,,,,,,,
486,,,,,,2.0,0.0,,,,,,,,,,,,
487,,,,,,3.0,5.0,,,,,,,,,,,,
488,,,,,,0.0,1.0,,,,,,,,,,,,
489,,,,,,2.0,0.0,,,,,,,,,,,,
490,,,,,,1.0,0.0,,,,,,,,,,,,
491,,,,,,6.0,1.0,,,,,,,,,,,,
492,,,,,,1.0,0.0,,,,,,,,,,,,
493,,,,,,3.0,1.0,,,,,,,,,,,,
494,,,,,,0.0,6.0,,,,,,,,,,,,
495,,,,,,6.0,3.0,,,,,,,,,,,,
496,,,,,,2.0,0.0,,,,,,,,,,,,
497,,,,,,5.0,1.0,,,,,,,,,,,,
498,,,,,,1.0,0.0,,,,,,,,,,,,
499,,,,,,3.0,0.0,,,,,,,,,,,,
500,,,,,,3.0,0.0,,,,,,,,,,,,
501,,,,,,3.0,4.0,,,,,,,,,,,,
502,,,,,,4.0,0.0,,,,,,,,,,,,
503,7.0,0.0,1.0,,8.008975497017154,3.0,1.0,3.377826395338915,7.107491810976705,7.27756281174853,,,0.7481087386339197,5.37947330050904,,,,0.7030975114131132,
504,7.0,0.0,0.6666666666666666,0.06284722222222221,8.456644779334384,0.0,0.0,5.004348909453547,7.896201077330457,8.435281154301274,,,2.588440498104419,4.990643448899498,4.808665978013453,5.264331328544865,,0.002995508979798371,1.1052568313867783
505,6.75,0.75,0.25,0.033333333333333305,8.876304365298024,0.0,1.0,5.701292711098957,8.067077832858006,8.239848965482805,,,,4.225358204638592,2.908702714580888,5.265732189450348,,1.1164522067964406,
506,7.25,0.5,0.5,0.07916666666666668,8.687776793958255,0.0,0.0,4.098635343639257,8.055729314466936,6.9732948613906345,3.9980539019038144,,1.4087894389472613,4.42643817904467,6.805894188742172,5.523654510178451,5.782907838621706,3.0285382252791684,
507,6.2,0.4,-0.2,0.02569444444444444,8.883528345095236,1.0,0.0,5.791860504791269,7.7903796039457065,8.290377656614936,4.664570529269539,,2.327862900178314,4.281930018135596,4.812176225258067,3.4804397691649225,,1.1039314501457096,2.8583649617610782
508,7.75,0.5,0.75,0.08631557618626584,9.053923609878199,3.0,2.0,6.4384506054099635,7.316668435732358,7.921898773736825,4.116578871105575,,0.003992021269537457,3.848294822544496,5.764711363904096,,,4.330720182305028,
509,7.8,-0.4,0.8,0.027083333333333345,8.335532695827807,1.0,0.0,5.3498751259616295,6.672857921530409,7.799753318287247,,,,4.570806458560132,6.217836880291455,0.009950330853168092,4.722757646965438,,2.666950390216784
510,8.25,-0.25,1.0,0.07977843915343912,9.256028969530528,4.0,0.0,6.234353861356526,7.879277101935685,8.636194684451842,4.0266187448258375,,1.807632818384345,5.504916815801515,5.682623527974591,6.891391113395167,2.844444159340209,4.262285433061333,
511,8.0,-0.4,1.0,0.08229166666666667,8.92491934131439,5.0,0.0,6.1201039936520765,8.1542768101676,8.060470893531901,,,,4.157147202590053,5.240937163408777,5.060707176196753,,1.1761904233134843,
512,7.75,-1.0,1.0,0.11195652173913048,9.067542290068054,2.0,1.0,7.232742529197084,8.158665389138028,8.063868256240843,3.072739609914775,,,3.733255126833489,6.198261213165377,,,1.4014292487041606,3.9253340194878183
513,7.0,-0.2,0.2,0.08333333333333336,8.82598659318921,3.0,0.0,6.435148263866287,8.120769486360006,7.638680786802948,4.577613977217045,,1.410986973710262,3.9021544712295406,2.316980973277778,6.356772370283072,,1.3969869906586336,
514,7.6,0.0,0.6,0.07986111111111115,9.467776049438134,5.0,0.0,7.735931043316381,8.567795997471578,8.34677514588503,4.8173094111912285,,,4.160397560959308,4.673744303143018,4.921293932071175,6.592364851155484,1.623538036812882,
515,6.2,0.2,0.0,0.041386554621848724,8.193174881691965,2.0,0.0,7.17197090554381,6.548352331709352,7.250615639451402,,,,4.3621555050314695,3.521347982792617,,,4.081968291154046,3.4923778337461475
516,7.6,0.0,0.6,0.18090277777777775,8.719296460173625,3.0,0.0,6.377107827735644,7.604206495199799,7.332718392830647,4.577696208987336,,1.3962446919730587,4.5080092946732195,5.345320220143373,7.319050691121835,4.385109378133786,,
517,7.25,-0.75,0.75,0.07604166666666666,8.841107766717132,3.0,1.0,5.620951438761673,8.039974475922824,7.938343512423515,3.8664396938061802,5.1648945394586345,,4.110890257481564,5.11390763102567,5.616778370367398,,1.1271997455200222,
518,7.5,0.0,0.75,0.11562500000000002,8.60613641801183,0.0,0.0,3.9712537150237064,8.013700284119059,7.657907833894308,,4.394350384362713,0.011928570865273812,4.3398625941793165,4.693181063310805,,,0.006975613736425138,
519,6.8,-0.4,0.8,0.1388888888888889,8.87635575898608,0.0,0.0,5.59728056711768,7.968517541343067,8.182726662018835,3.94565118640813,,1.3925249108705269,3.9655448148305115,5.562326431435534,,1.410499049816708,3.1055727392335233,3.187343877255038
520,6.2,-0.6,0.2,0.07812500000000003,8.585539267446956,0.0,0.0,5.1625720965329975,7.876797841063156,7.413094077615763,4.335170848388619,,1.112843870914834,4.1545298718687995,5.707638364482319,5.852667888696318,,,4.503713152930481
521,7.2,-0.2,0.6,0.08645833333333332,8.307885235371764,0.0,1.0,5.390294725944004,7.451808887628618,7.282820971632447,5.0763668532808355,,0.031498667059371016,4.189563828803035,3.5372131855795983,5.965998010115364,,,
522,6.5,0.25,0.25,0.034126984126984145,8.367091204631224,3.0,0.0,6.120310605677192,7.44724707370317,7.621393085407078,3.1515387246921907,,,3.3787472528245637,3.345755141412346,3.258634854641549,,,
523,6.0,0.75,0.0,0.030357142857142857,7.677209120674847,1.0,0.0,4.756938029113556,6.7176438598413135,6.826061375501477,,,,2.9646027383570703,5.279496357307171,,4.352314570688356,0.7026023393307005,
524,6.8,0.0,0.6,0.1142857142857143,8.623726878493027,0.0,0.0,0.6971392018294827,6.640269220492142,6.538086276747947,3.1675404243310408,,,2.959897820544775,,6.395107997003877,5.032442446935743,,
525,7.0,0.0,0.8,0.06944444444444443,7.952109531950897,2.0,0.0,,7.417410417998042,7.044337388434361,,,,3.9656016863293755,,,,4.079197082891889,
526,6.0,-0.8,0.0,0.1722222222222222,7.10401754407481,0.0,1.0,2.500369809841365,6.221498306326936,5.612697356694434,,,,2.721821605186128,,6.018692966211864,,0.007968169649176881,
527,5.8,-0.2,-0.2,0.08333333333333319,6.713185822100266,1.0,1.0,4.323907465338494,5.229428061126507,6.179333190331053,,,1.6152211571898276,3.2378545834659818,,4.353112624509239,,,
528,6.0,0.0,0.0,0.08854166666666669,7.495484719801183,1.0,1.0,4.7930181109075765,6.389623026700374,6.949661805185243,5.0024418190677284,,,2.4227652532501507,,,,,
529,5.5,-0.5,-0.25,0.015584415584415586,6.378055996810278,0.0,0.0,2.314612473206764,5.571541677426477,6.039044455403609,,,,3.388179684580852,,,,,
530,7.0,0.0,0.75,0.11045653907496016,7.70140278377445,1.0,1.0,3.4530305303021724,7.1452253143821745,6.480041494437286,3.597640973679665,,,3.473797074076499,,3.7617580995265087,5.021515885192468,1.6306121476655069,
531,6.6,-1.2,0.6,0.11473829201101932,7.768178904172677,2.0,1.0,4.8682342055698555,6.247065607970726,7.305653161052492,4.384760394544937,,4.281543096095559,2.489313591606207,3.6406603768433343,3.096798582288794,,1.1022722494995967,
532,8.0,0.25,1.0,0.11314935064935065,7.547753232948062,0.0,0.0,2.5769539363837013,6.635282293118358,6.370323838617594,,,1.3932699748563158,3.035097207076246,3.596654510071419,6.164127105607317,,,
533,6.25,0.0,0.25,0.041548295454545435,6.042825215005038,0.0,0.0,0.6991292522374928,5.514275162047522,5.342190700992006,,,,,5.590583914215924,4.116236508638199,,,
534,6.5,-1.0,0.5,0.015309343434343438,6.743038641969265,2.0,0.0,4.20059468206476,4.201388659860112,6.318755478528557,3.4930470352920344,,,2.7935548880486865,,,4.6824182229740074,0.7907275088988094,
535,6.6,-0.2,0.4,0.06439393939393938,7.868023852266866,15.0,0.0,6.702389021045586,6.728535307296445,7.2632840663342835,,,,,3.275936456149813,,,,
536,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03922032828282828,7.9811502673232475,2.0,2.0,6.697937543275842,6.6400326842699595,7.090420110184023,4.2672749373653875,,,3.168213910065973,3.3370143528852423,,3.40982670836021,,
537,7.2,0.2,1.0,0.04203282828282827,6.638354415166695,5.0,0.0,3.152394083567368,5.7136634961768396,6.0462959500013005,,,,1.9579798731426437,,1.3922764327974382,,,1.6158175193981394
538,7.25,0.25,1.0,0.11581439393939394,7.14184272746212,0.0,0.0,1.392027892967651,6.468114788606669,6.884126300532368,3.868885832950452,,,3.2391881261800792,,,4.26633516017769,,2.6437605378858264
539,8.0,0.0,1.0,0.11026936026936031,7.494065855016807,0.0,0.0,4.313908380597591,6.958184099820078,6.00270117903397,5.314461348371341,,,3.6577757090626024,2.1072998698082324,,,,3.237187144639454
540,6.25,-1.0,0.25,,,0.0,0.0,,,,,,,,,,,,
541,6.6,-0.2,0.6,,,0.0,0.0,,,,,,,,,,,,
542,6.75,-0.5,0.5,,,0.0,0.0,,,,,,,,,,,,
543,7.0,-0.5,0.75,,,0.0,0.0,,,,,,,,,,,,
544,7.5,-0.25,0.75,,,0.0,0.0,,,,,,,,,,,,
545,7.6,0.0,0.8,,,0.0,0.0,,,,,,,,,,,,
546,7.75,0.25,0.75,,,0.0,0.0,,,,,,,,,,,,
547,6.6,0.2,0.4,,,0.0,0.0,,,,,,,,,,,,
548,6.0,-1.0,0.5,,,0.0,0.0,,,,,,,,,,,,
549,,,,,,0.0,1.0,,,,,,,,,,,,
550,,,,,,1.0,0.0,,,,,,,,,,,,
551,,,,,,2.0,0.0,,,,,,,,,,,,
552,,,,,,4.0,0.0,,,,,,,,,,,,
553,,,,,,2.0,0.0,,,,,,,,,,,,
554,,,,,,2.0,0.0,,,,,,,,,,,,
555,,,,,,9.0,1.0,,,,,,,,,,,,
556,,,,,,3.0,0.0,,,,,,,,,,,,
557,,,,,,2.0,0.0,,,,,,,,,,,,
558,,,,,,5.0,0.0,,,,,,,,,,,,
559,,,,,,1.0,0.0,,,,,,,,,,,,
560,,,,,,1.0,0.0,,,,,,,,,,,,
561,,,,,,2.0,0.0,,,,,,,,,,,,
562,,,,,,0.0,1.0,,,,,,,,,,,,
563,,,,,,8.0,7.0,,,,,,,,,,,,
564,,,,,,4.0,1.0,,,,,,,,,,,,
565,,,,,,0.0,1.0,,,,,,,,,,,,
566,,,,,,2.0,0.0,,,,,,,,,,,,
567,,,,,,1.0,0.0,,,,,,,,,,,,
568,,,,,,5.0,2.0,,,,,,,,,,,,
569,5.5,0.0,-0.5,,,4.0,3.0,,,,,,,,,,,,
570,,,,,,2.0,0.0,,,,,,,,,,,,
571,,,,,,1.0,0.0,,,,,,,,,,,,
572,,,,,,1.0,0.0,,,,,,,,,,,,
573,,,,,,1.0,0.0,,,,,,,,,,,,
574,,,,,,2.0,0.0,,,,,,,,,,,,
575,,,,,,2.0,1.0,,,,,,,,,,,,
576,7.0,-0.5,1.0,0.1482905365606453,8.710407044588447,2.0,0.0,6.600844174696841,6.835882192225955,5.334586613020874,,,,4.275345803338343,8.387902849949995,,,1.6197842044882447,
577,6.75,0.0,0.75,0.1121886973180077,9.257034722432813,9.0,0.0,8.487782300235313,7.840144137897747,8.258821864552525,,,,4.355528643367653,8.180145229096786,,,2.6510564795820897,
578,6.75,1.0,1.0,0.12607506942792832,9.205990324161126,5.0,0.0,8.786726160746934,7.18392230705478,6.908813718637206,,,,3.9455931688674775,7.062195059872798,4.616288151721938,4.099315519847701,2.0943301541735866,
579,5.333333333333333,0.3333333333333333,0.0,0.050002669288337596,8.034357502521019,1.0,0.0,6.691442097490531,6.672928746643,6.16055943253532,,,,3.9828355536320705,6.81839824399563,,,2.715819938366571,
580,6.4,0.4,0.4,0.07254649006645171,8.254691937590433,1.0,0.0,6.860700358406339,6.4515867025048514,6.0201759029896325,2.401525040848949,2.400618833265411,2.84426964434602,3.8619289916160775,6.845529813999754,6.649501255887545,,,
581,6.4,0.4,0.8,0.1407921548420124,9.09297576118379,2.0,0.0,7.196228038758291,7.982357963423217,6.6217943911086525,4.014182402970064,1.3260134302349607,,3.7987647176431794,8.087467254985457,4.220668795555595,,,
582,6.0,-0.4,0.6,0.14706022748475056,9.489141727366608,3.0,0.0,6.736824599114861,7.74926513543086,6.632126934253566,4.855913340011816,,5.9851999655282695,4.353871471869431,7.858397967750979,3.246880021277798,,,
583,5.4,0.4,0.0,0.15734126984126984,9.216664532432864,3.0,0.0,7.777423056590067,7.923266716396517,7.08573910809031,4.894999950497331,,6.7429124749076745,3.7045067099996354,8.345977020914283,5.9236834411365535,,,
584,6.5,0.75,0.75,0.13877989048726838,8.910086808255853,8.0,3.0,7.121925086426841,7.126853860425057,5.884619596888807,,,6.263659180930426,3.817712325956905,7.754437807234204,7.43196118616706,,,
585,6.2,0.0,0.4,0.15029831343020303,8.490175067100528,3.0,1.0,7.385962665203541,5.358659595554198,7.280611792288965,3.6791068574651087,1.38854183366037,,4.201568340926704,7.643606521861111,5.366368461369195,,,
586,6.25,0.25,0.75,0.08721111947339887,7.943792983492361,0.0,0.0,6.34145218074686,5.111873323974421,6.455709439110179,,,,3.6723689019869465,6.967757589556033,5.847432500801887,,,
587,6.4,0.2,1.0,0.12565511935667534,8.699257548513117,0.0,0.0,7.37678656065115,6.483786020192035,6.656714955988087,3.8995252325981657,4.685255969656921,1.6166121161821005,4.089934853733401,7.909499040920499,5.51578483936401,,3.758825204800603,
588,6.25,0.0,0.25,0.11765497159315706,8.986639290316585,2.0,0.0,8.029739633906237,7.237483396498546,7.281225981172725,5.278731815689062,,4.593927220042044,3.797352620444542,8.121374902759781,4.765109791888915,,,
589,5.25,0.0,-0.5,0.16551672904404247,9.309749955770352,0.0,0.0,10.32613152207786,7.478081504855734,7.756903141345636,3.6406866115124514,5.191917421982215,5.192662363088489,3.713815939403968,8.286717576094752,4.187667921119418,,2.856240294735392,
590,6.4,0.2,0.6,0.13382078343157316,8.959634701183473,0.0,0.0,7.6565878445631395,6.305455608037332,6.082723349335764,,1.6388025210640043,,4.02770605988889,8.509263635421544,,,,
591,6.6,-0.4,1.0,0.07151068346684088,8.494574301774598,2.0,0.0,9.182096955235684,5.131051895908065,5.945397048119605,,,,3.8188764832276316,7.853367114946956,5.44881280267554,,,
592,6.8,0.0,0.8,0.08403201429421403,8.894971739592165,0.0,0.0,7.960114532245976,7.542500802607373,6.512547385326621,,,2.403244576093223,4.28917094015453,7.7201546377021515,6.3919723882468285,,2.490557321296815,
593,5.6,0.6,0.0,0.09538332496422719,9.065545325005953,3.0,0.0,7.122203535555782,7.401153727829598,7.036778901861739,,,3.8114952376541247,4.2493805643216325,8.316541540217187,5.050471202593455,,1.6132307106727966,
594,6.6,-0.4,0.8,0.08742418577600534,8.966269871476873,1.0,0.0,7.391532983599649,6.991010359916857,7.421197277053892,3.0947175102384126,,,4.311080964859668,8.079456616115586,,,2.3134261161719207,
595,6.8,0.2,1.0,0.12005049713493486,8.879475882422373,6.0,0.0,7.7632802040737285,7.678952722075964,5.625092740190386,3.6968972257075197,,5.1565579305100755,3.9767615065683835,8.06452546332326,,,1.634715719618369,
596,7.0,0.0,1.0,0.19809923260395704,8.858337781694866,3.0,2.0,7.9644053399778425,7.687287932361224,6.8977564569532905,,,,4.142880725882166,7.5113819372786494,4.860835137006256,,,
597,6.8,-0.6,0.8,0.13106163600075882,8.955153756396859,2.0,0.0,7.010975906712052,7.474505555818159,6.073090615987927,3.9073722072127186,,4.82904147243884,3.908215767085192,8.272363179505605,5.568584932870969,,1.6138282607353933,
598,6.6,-0.6,0.8,0.07997912314877687,8.683465478134671,0.0,0.0,6.680675239856379,5.754963429400557,6.644599301192346,2.2261359208306395,,,3.994487393849037,8.054971365248159,6.1657497319270345,,1.3927733272175997,
599,5.8,0.4,0.4,0.16716522568030542,8.892751104759443,4.0,2.0,10.402603160911857,7.259891337748522,6.759272671904402,,,,4.094061188742295,7.808980696751731,4.532879023973349,,,
600,6.4,0.4,1.0,0.22026726549487374,9.620598840203819,0.0,0.0,8.266574121317785,6.612817614937121,7.187979863364703,,6.310670722342155,4.4124345908452645,3.9381000251382643,8.43367396431259,6.065144749209711,,1.9659928491722567,
601,6.0,-0.25,0.75,0.0702309086923999,8.348139782050675,1.0,0.0,7.125327338319417,6.94645758855673,4.709359015489706,,4.114065486834302,,3.8179320820285505,7.53918183107973,4.421860140800422,,1.111199404173581,
602,6.5,0.25,1.0,0.16462706487320147,9.817197260974236,2.0,0.0,7.831108214686785,8.06362149544711,8.660238260168187,3.5597099631210987,,,4.062836695120409,8.558109197517265,7.220610824002353,,1.4245530732369809,
603,5.8,0.0,0.8,0.11449388733473977,8.634312006375994,6.0,0.0,7.144395341261318,6.302913804073634,6.440769491467819,,,3.7884306281755156,3.687027740750462,8.049277620658266,5.547136461851381,,,
604,6.6,-0.6,0.6,0.08522280013775359,8.844279517620587,1.0,0.0,8.049123690537767,5.667401990896726,6.614576795567216,4.694361684784239,,5.10070753740697,3.7219273081601365,8.223915224444244,6.49202011391386,,,
605,6.333333333333333,0.0,0.6666666666666666,0.13467870198927026,8.464649009890534,3.0,1.0,7.644000262444806,6.238221104056396,4.578713267925731,4.360164387816747,,,3.834018219780175,7.512686357162147,6.662077222188297,,3.595200443229948,3.7934421515994647
